"","Postal.Code","Longitude","Latitude"
"460",309436,103.833315,1.318831147
"461",309462,103.8458804,1.315681726
"462",309466,103.8462586,1.316446355
"463",309767,103.8403281,1.317959989
"464",309978,103.8481734,1.324586021
"465",310055,103.850833549681,1.33747939979042
"466",310141,103.8455971,1.335166644
"467",310146,103.8464514,1.334664095
"468",310148,103.8440423,1.334200937
"469",310168,103.8444876,1.33102242
"470",310177,103.8485933,1.333773022
"471",310181,103.8507445,1.332589321
"472",310190,103.8483207,1.332969428
"473",310206,103.8470823,1.342517413
"474",310213,103.8545392,1.341408653
"475",310216,103.8555524,1.342442066
"476",310238,103.8522587,1.34016499
"477",310260,103.8573979,1.33202292
"478",310265,103.8600139,1.331570326
"479",310480,103.8483353,1.332025489
"480",311003,103.8542126,1.339518206
"481",311010,103.8577935,1.337171643
"482",311011,103.859286,1.336635251
"483",311035,103.8546234,1.334889654
"484",311060,103.8511336,1.33650366
"485",311120,103.8459218,1.339849706
"486",311156,103.8452408,1.333054807
"487",311161,103.8449112,1.330208075
"488",311171,103.8422339,1.330749004
"489",311194,103.8585718,1.330976904
"490",311227,103.8580037,1.339014103
"491",311233,103.8589232,1.338225876
"492",311261,103.8557184,1.333726214
"493",312078,103.8485785,1.334893016
"494",312084,103.8482415,1.336179632
"495",312101,103.8470872,1.339270204
"496",313081,103.8493461,1.335754157
"497",313084,103.8473399,1.335818685
"498",319387,103.8544044,1.329807341
"499",319457,103.8523682,1.333119944
"500",319516,103.8519609,1.333058688
"501",320003,103.8610063,1.323228034
"502",320011,103.8631036,1.323307854
"503",320014,103.8619179,1.3240942
"504",320021,103.8599835,1.325955651
"505",320026,103.8628371,1.322034688
"506",320062,103.857592887386,1.32834641915005
"507",320077,103.8545583,1.325160011
"508",320090,103.8545043,1.323018539
"509",320092,103.853535763071,1.32303882528804
"510",320111,103.8592002,1.322029473
"511",320116,103.8611934,1.327783114
"512",320122,103.8563684,1.318049689
"513",320123,103.8563684,1.318049689
"514",321022,103.8621767,1.325147
"515",321032,103.8576839,1.32597406
"516",321078,103.855402,1.324373897
"517",321085,103.856074033682,1.32273032442989
"518",321102,103.851553703748,1.32854680983719
"519",321103,103.8530706,1.327687747
"520",321113,103.8598354,1.321042155
"521",322019,103.8594859,1.327543828
"522",322106,103.8611096,1.319730403
"523",322108,103.8594305,1.320540215
"524",323104,103.853244212117,1.32077003284102
"525",328107,103.8462225,1.324497216
"526",328457,103.8663494,1.326434124
"527",329779,103.8517228,1.324719843
"528",329783,103.8509958,1.325253018
"529",329901,103.8427303,1.326902132
"530",329926,103.8525197,1.320051873
"531",329984,103.8464909,1.327029916
"532",330010,103.8609587,1.31550644
"533",330022,103.861586647034,1.31910620017683
"534",330023,103.862910171515,1.31766412026225
"535",330034,103.863722,1.320582681
"536",330039,103.8661729,1.320747202
"537",330057,103.868900292234,1.32357360389608
"538",330066,103.8700619,1.320557705
"539",330073,103.870683,1.323129961
"540",330094,103.870683,1.323129961
"541",331006,103.861368095199,1.31727630326976
"542",331049,103.866442594153,1.323749477342
"543",331060,103.8686337,1.322772391
"544",331065,103.8691246,1.320239288
"545",333008,103.8610276,1.316516433
"546",338710,103.8627647,1.309994181
"547",338729,103.8633751,1.311587913
"548",339339,103.8655337,1.315737106
"549",339407,103.8628994,1.312146039
"550",339417,103.8673714,1.310212086
"551",339511,103.8643264,1.309711207
"552",339779,103.8651631,1.315345862
"553",339914,103.862146,1.314388775
"554",339940,103.862537,1.316257402
"555",339949,103.8631092,1.316915785
"556",340101,103.8713218,1.336271593
"557",340106,103.870827,1.333695408
"558",340109,103.8726349,1.334339654
"559",340113,103.8729485,1.335259256
"560",340117,103.8732552,1.336904573
"561",348584,103.8777586,1.331182559
"562",348741,103.87258,1.32827
"563",349281,103.8744848,1.323466982
"564",349324,103.8789553,1.327220432
"565",349584,103.8773278,1.324582771
"566",350102,103.869213959655,1.33400490206807
"567",350117,103.86322285845,1.33631310151853
"568",350137,103.8658445,1.333601983
"569",350145,103.8660601,1.332194678
"570",359914,103.8645579,1.344583529
"571",360003,103.8792288,1.33369096
"572",360013,103.8811821,1.336513363
"573",360020,103.8806279,1.334654435
"574",360201,103.8721855,1.340253487
"575",360206,103.8721367,1.341820721
"576",360207,103.871472,1.341761742
"577",360212,103.8759162,1.343128345
"578",360213,103.8728673,1.343029244
"579",361002,103.8792136,1.334497809
"580",367859,103.8790064,1.332365503
"581",367901,103.881581,1.334955931
"582",368324,103.8837204,1.335006663
"583",369677,103.8867912,1.334950552
"584",369683,103.88701,1.33452
"585",370017,103.888575,1.329791728
"586",370037,103.886672299336,1.32843116708984
"587",370044,103.885915,1.327281852
"588",370056,103.8881777,1.324225444
"589",370064,103.8874767,1.327153049
"590",370082,103.8900962,1.324304048
"591",370091,103.8864364,1.323074781
"592",371028,103.887063625057,1.33045510029061
"593",371066,103.8880186,1.326266278
"594",372052,103.886094249665,1.32433968750611
"595",379497,103.8854866,1.329329657
"596",380005,103.8726214,1.312641664
"597",380008,103.870389,1.31310842
"598",380046,103.8792476,1.317329964
"599",380052,103.8803281,1.316900139
"600",380063,103.879448766348,1.31638569035146
"601",380098,103.8863088,1.320962409
"602",380104,103.8834378,1.319887489
"603",380109,103.884427961533,1.31972148152584
"604",380118,103.8876027,1.320036814
"605",380119,103.8862991,1.31975879
"606",380122,103.8848394,1.317945422
"607",380134,103.88756528217,1.31654978026759
"608",381013,103.870875870995,1.31481023496255
"609",381052,103.8802418,1.316578348
"610",381115,103.873341970895,1.31139258403352
"611",381122,103.882792969479,1.32231287123776
"612",382114,103.8744514,1.312460212
"613",387311,103.8723879,1.315691111
"614",387388,103.8806159,1.319267105
"615",388038,103.8868924,1.314971455
"616",388410,103.8813369,1.318262246
"617",389266,103.8755825,1.311982379
"618",389753,103.8873633,1.317500992
"619",389835,103.8793841,1.324908431
"620",390037,103.885549091762,1.30999695429525
"621",390054,103.8845028,1.310594957
"622",390058,103.888601,1.30706552
"623",390091,103.888114854938,1.30946902895343
"624",391049,103.8853628,1.308492553
"625",391093,103.8877371,1.30877082
"626",392011,103.8829465,1.308503978
"627",392056,103.8839461,1.310112141
"628",397628,103.8731497,1.303075152
"629",397632,103.8726771,1.305174793
"630",398007,103.8812708,1.307465187
"631",399849,103.8915005,1.314191298
"632",400008,103.9044758,1.321156734
"633",400010,103.9026652,1.322033489
"634",400012,103.9044421,1.322615728
"635",400039,103.9006497,1.319815755
"636",400316,103.9030838,1.329495355
"637",400326,103.9043452,1.32767355
"638",400347,103.900051359044,1.32555472197347
"639",400355,103.899091842126,1.32721806403965
"640",400357,103.89874827478,1.3290378028072
"641",400413,103.8983797,1.318846467
"642",400845,103.8952293,1.316890182
"643",401031,103.9016271,1.319997628
"644",402002,103.898340096614,1.31720671424654
"645",408528,103.8969417,1.316494434
"646",408543,103.8961342,1.332235347
"647",408564,103.8961307,1.32627524
"648",408600,103.8947228,1.318982204
"649",408601,103.8923447,1.319698146
"650",408621,103.8993508,1.330533955
"651",408662,103.8958487,1.328901828
"652",408729,103.8902812,1.332515473
"653",408825,103.896204,1.334387956
"654",408830,103.8917936,1.333512395
"655",408832,103.8923036,1.332884629
"656",408868,103.8941077,1.332929703
"657",408898,103.9012483,1.331550384
"658",408934,103.8966013,1.325408139
"659",408942,103.8927273,1.324349807
"660",409008,103.8916491,1.32175499
"661",409015,103.8910705,1.327253937
"662",409030,103.8901693,1.329871127
"663",409037,103.8888987,1.331765464
"664",409051,103.8925808,1.31881487
"665",409057,103.8928367,1.317561159
"666",410103,103.9104926,1.325035931
"667",410112,103.910873694598,1.32390817417409
"668",410114,103.9115057,1.323318149
"669",411145,103.9114101,1.334021142
"670",411637,103.9043396,1.330548155
"671",411649,103.9063948,1.332015772
"672",411671,103.9090553,1.332846853
"673",415867,103.9067383,1.327821237
"674",415874,103.9065669,1.338520799
"675",415875,103.9065669,1.338520799
"676",415934,103.9026758,1.332765271
"677",415936,103.9016914,1.334049416
"678",415941,103.9095796,1.336462866
"679",415978,103.9026167,1.337233814
"680",416087,103.904941,1.336766387
"681",416095,103.9032749,1.336660504
"682",416225,103.9039594,1.334745193
"683",417818,103.9056394,1.335607178
"684",417840,103.897787,1.337095542
"685",417883,103.9124145,1.341364875
"686",417921,103.9007013,1.337359467
"687",418946,103.9120961,1.32029613
"688",419709,103.8989898,1.316916263
"689",419714,103.9001323,1.316352676
"690",419734,103.9035606,1.316919152
"691",419883,103.9129687,1.31881147
"692",423484,103.9144449,1.314630664
"693",423586,103.9008128,1.312860112
